Gender,Under 30,Married,Dependents,Referred a Friend,Phone Service,Multiple Lines,Internet Service,Internet Type,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Churn Label,Age,Number of Dependents,Zip Code,Population,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Refunds,Total Extra Data Charges,Total Long Distance Charges
Male,Yes,No,No,No,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,No,19.0,0.0,90304.0,28680.0,0.0,1.0,41.0,0.0,20.0,0.0,0.0,41.0
Female,No,Yes,Yes,Yes,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,No,38.0,2.0,90305.0,13779.0,1.0,1.0,16.0,0.0,19.0,0.0,0.0,16.0
Male,No,No,No,No,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,No,34.0,0.0,90401.0,5221.0,0.0,38.0,4.0,21.0,95.0,0.0,0.0,150.0
Male,No,No,No,No,No,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,No,35.0,0.0,90404.0,19975.0,0.0,5.0,0.0,21.0,24.0,0.0,0.0,0.0
Female,Yes,Yes,No,Yes,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,No,25.0,0.0,90405.0,26099.0,1.0,72.0,26.0,59.0,104.0,0.0,0.0,1859.0
Female,No,No,No,No,No,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,One Year,No,Credit Card,No,60.0,0.0,90501.0,40705.0,0.0,32.0,0.0,18.0,30.0,0.0,0.0,0.0
Male,No,No,No,No,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,No,50.0,0.0,90502.0,17058.0,0.0,43.0,41.0,7.0,94.0,0.0,0.0,1772.0
Male,No,Yes,No,Yes,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,38.0,0.0,90503.0,41979.0,1.0,72.0,50.0,0.0,19.0,0.0,0.0,3564.0
Female,No,No,No,No,Yes,No,Yes,DSL,Yes,No,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,No,35.0,0.0,90505.0,34873.0,0.0,52.0,34.0,5.0,58.0,0.0,0.0,1760.0
Female,No,No,No,No,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,No,36.0,0.0,90601.0,32050.0,0.0,43.0,27.0,12.0,92.0,0.0,0.0,1142.0
Female,No,Yes,No,Yes,No,No,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,48.0,0.0,90603.0,19109.0,1.0,64.0,0.0,30.0,55.0,0.0,0.0,0.0
Male,No,Yes,Yes,Yes,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,No,38.0,2.0,90604.0,37887.0,1.0,3.0,33.0,12.0,90.0,0.0,0.0,100.0
Female,No,No,No,No,No,No,Yes,Cable,Yes,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,No,61.0,0.0,90605.0,38181.0,0.0,36.0,0.0,27.0,31.0,0.0,0.0,0.0
Female,No,No,No,No,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,53.0,0.0,90620.0,44442.0,0.0,41.0,32.0,0.0,21.0,0.0,0.0,1296.0
Male,No,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,No,33.0,1.0,90621.0,33528.0,1.0,27.0,48.0,15.0,85.0,0.0,30.0,1301.0
Female,Yes,Yes,No,Yes,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,No,27.0,0.0,90623.0,15505.0,1.0,56.0,42.0,71.0,100.0,0.0,0.0,2373.0
Female,No,No,No,No,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,No,31.0,0.0,90630.0,47344.0,0.0,6.0,8.0,0.0,21.0,0.0,0.0,46.0
Female,Yes,Yes,Yes,Yes,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,No,20.0,2.0,90638.0,47568.0,1.0,7.0,26.0,71.0,51.0,0.0,0.0,179.0
Female,Yes,Yes,Yes,Yes,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,No,27.0,1.0,90640.0,62425.0,1.0,4.0,40.0,0.0,21.0,0.0,0.0,160.0
Male,No,No,No,No,Yes,No,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,No,59.0,0.0,90650.0,103214.0,0.0,33.0,48.0,18.0,89.0,0.0,0.0,1572.0
Male,No,Yes,No,Yes,Yes,Yes,No,Cable,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,No,46.0,0.0,90670.0,16271.0,1.0,72.0,2.0,0.0,24.0,0.0,0.0,134.0
Male,No,No,No,No,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,No,45.0,0.0,90680.0,29694.0,0.0,1.0,16.0,0.0,20.0,0.0,0.0,16.0
Female,No,No,No,No,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,No,49.0,0.0,90703.0,51556.0,0.0,13.0,29.0,22.0,86.0,0.0,0.0,380.0
Male,No,No,No,No,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,No,60.0,0.0,90706.0,72893.0,0.0,67.0,33.0,8.0,51.0,0.0,0.0,2183.0
Female,No,No,No,No,Yes,Yes,No,Cable,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,No,42.0,0.0,90713.0,27563.0,0.0,43.0,26.0,0.0,26.0,0.0,0.0,1098.0
Female,No,No,No,No,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,No,37.0,0.0,90715.0,20890.0,0.0,23.0,24.0,22.0,75.0,0.0,0.0,553.0
Female,Yes,Yes,No,Yes,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,23.0,0.0,90716.0,14852.0,1.0,64.0,36.0,0.0,20.0,0.0,0.0,2319.0
Male,No,No,No,No,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,No,58.0,0.0,90717.0,21065.0,0.0,57.0,6.0,0.0,20.0,0.0,0.0,325.0
Female,No,Yes,No,Yes,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,35.0,0.0,90732.0,21279.0,2.0,61.0,17.0,21.0,101.0,0.0,0.0,1067.0
Male,No,No,No,No,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,No,34.0,0.0,90740.0,24180.0,0.0,64.0,30.0,12.0,84.0,0.0,0.0,1937.0
Female,No,Yes,No,Yes,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,No,56.0,0.0,90743.0,174.0,5.0,65.0,13.0,13.0,99.0,0.0,0.0,858.0
Male,No,No,No,No,Yes,No,No,Cable,No,No,No,No,No,No,No,No,One Year,No,Credit Card,No,42.0,0.0,90744.0,53323.0,0.0,3.0,36.0,0.0,20.0,0.0,0.0,107.0
Male,No,No,No,No,Yes,No,Yes,Cable,No,Yes,Yes,No,Yes,No,No,No,One Year,No,Credit Card,No,52.0,0.0,90746.0,25566.0,0.0,30.0,28.0,6.0,64.0,0.0,0.0,836.0
Male,No,Yes,Yes,Yes,Yes,No,Yes,Cable,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,No,50.0,1.0,90802.0,38427.0,1.0,15.0,8.0,21.0,70.0,0.0,0.0,127.0
Female,No,Yes,Yes,Yes,Yes,No,Yes,Cable,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,No,33.0,1.0,90803.0,31352.0,1.0,8.0,30.0,17.0,69.0,0.0,0.0,240.0
Female,Yes,Yes,No,Yes,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,No,27.0,0.0,90805.0,91664.0,4.0,70.0,6.0,48.0,108.0,0.0,0.0,404.0
Male,No,Yes,No,Yes,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,No,51.0,0.0,90806.0,49647.0,2.0,62.0,43.0,23.0,86.0,0.0,0.0,2678.0
Female,Yes,Yes,Yes,Yes,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,No,29.0,3.0,90807.0,31556.0,9.0,6.0,6.0,0.0,20.0,0.0,0.0,33.0
Female,No,Yes,Yes,Yes,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,No,33.0,1.0,90808.0,37417.0,7.0,14.0,40.0,19.0,81.0,0.0,0.0,563.0
Female,Yes,No,No,No,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,No,23.0,0.0,90810.0,35656.0,0.0,22.0,19.0,41.0,84.0,0.0,60.0,422.0
Male,No,Yes,No,Yes,Yes,No,No,Cable,No,No,No,No,No,No,No,No,One Year,No,Credit Card,No,37.0,0.0,90813.0,63136.0,3.0,22.0,48.0,0.0,20.0,0.0,0.0,1057.0
Male,No,Yes,No,Yes,Yes,No,Yes,DSL,Yes,No,Yes,No,Yes,No,No,Yes,Two Year,No,Credit Card,No,38.0,0.0,90814.0,19034.0,9.0,16.0,23.0,27.0,64.0,0.0,0.0,373.0
Male,No,No,No,No,Yes,Yes,No,Cable,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,No,44.0,0.0,90815.0,38902.0,0.0,10.0,32.0,0.0,26.0,0.0,0.0,321.0
Female,No,No,Yes,No,Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,No,63.0,1.0,90822.0,425.0,0.0,13.0,27.0,10.0,56.0,0.0,0.0,352.0
Female,No,No,No,No,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,No,54.0,0.0,91006.0,30028.0,0.0,2.0,16.0,8.0,70.0,0.0,0.0,31.0
Male,No,No,No,No,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,35.0,0.0,91007.0,30933.0,0.0,53.0,7.0,4.0,74.0,0.0,0.0,347.0
Female,Yes,Yes,No,Yes,Yes,No,No,Cable,No,No,No,No,No,No,No,No,One Year,No,Credit Card,No,21.0,0.0,91010.0,27414.0,7.0,11.0,2.0,0.0,21.0,0.0,0.0,21.0
Male,No,Yes,No,Yes,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,40.0,0.0,91011.0,20200.0,3.0,69.0,31.0,0.0,20.0,0.0,0.0,2129.0
Male,No,Yes,No,Yes,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,39.0,0.0,91020.0,7527.0,7.0,72.0,6.0,30.0,89.0,0.0,0.0,436.0
Female,No,Yes,Yes,Yes,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,No,59.0,2.0,91030.0,23984.0,3.0,16.0,46.0,0.0,20.0,0.0,0.0,729.0
Male,No,Yes,No,Yes,Yes,No,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,No,61.0,0.0,91040.0,18752.0,6.0,43.0,15.0,21.0,84.0,0.0,0.0,654.0
Male,No,Yes,No,Yes,Yes,No,Yes,Cable,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,No,48.0,0.0,91101.0,16812.0,3.0,14.0,5.0,25.0,82.0,0.0,0.0,72.0
Female,No,No,No,No,Yes,No,No,Cable,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,No,61.0,0.0,91104.0,38460.0,0.0,32.0,36.0,0.0,21.0,0.0,0.0,1151.0
Female,No,Yes,No,Yes,Yes,Yes,No,Cable,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,No,49.0,0.0,91105.0,10253.0,5.0,34.0,12.0,0.0,25.0,0.0,0.0,392.0
Female,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,No,19.0,3.0,91108.0,13158.0,6.0,15.0,4.0,59.0,105.0,0.0,0.0,63.0
Male,Yes,Yes,No,Yes,Yes,No,No,Cable,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,No,22.0,0.0,91201.0,23981.0,3.0,61.0,19.0,0.0,21.0,0.0,0.0,1175.0
Female,Yes,No,No,No,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,No,25.0,0.0,91203.0,14493.0,0.0,1.0,47.0,41.0,45.0,0.0,0.0,47.0
Male,No,Yes,No,Yes,Yes,No,Yes,Cable,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,No,35.0,0.0,91205.0,41390.0,7.0,33.0,49.0,30.0,75.0,0.0,0.0,1612.0
Male,No,No,No,No,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,No,45.0,0.0,91208.0,16910.0,0.0,20.0,4.0,18.0,52.0,0.0,0.0,79.0
Male,Yes,No,No,No,No,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,No,19.0,0.0,91214.0,29110.0,0.0,3.0,0.0,59.0,30.0,0.0,0.0,0.0
Female,No,No,No,No,Yes,No,No,Cable,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,No,61.0,0.0,91301.0,25303.0,0.0,13.0,33.0,0.0,20.0,0.0,0.0,431.0
Female,No,Yes,No,Yes,Yes,Yes,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,No,62.0,0.0,91302.0,23661.0,5.0,40.0,48.0,23.0,57.0,0.0,0.0,1932.0
Male,Yes,Yes,No,Yes,Yes,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,No,24.0,0.0,91303.0,23519.0,5.0,43.0,48.0,51.0,72.0,0.0,0.0,2068.0
Female,No,Yes,No,Yes,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,No,38.0,0.0,91306.0,43857.0,9.0,69.0,5.0,0.0,20.0,0.0,0.0,364.0
Female,No,Yes,No,Yes,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,No,42.0,0.0,91307.0,23637.0,7.0,72.0,19.0,3.0,110.0,0.0,0.0,1344.0
Male,No,Yes,No,Yes,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,33.0,0.0,91311.0,35325.0,3.0,59.0,26.0,0.0,19.0,0.0,0.0,1509.0
Female,No,Yes,No,No,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,No,32.0,0.0,91316.0,27614.0,0.0,20.0,29.0,15.0,97.0,0.0,0.0,571.0
Male,Yes,Yes,Yes,Yes,Yes,Yes,No,Cable,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,No,19.0,3.0,91320.0,37779.0,1.0,24.0,1.0,0.0,24.0,0.0,0.0,27.0
Male,Yes,No,No,No,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,No,19.0,0.0,91321.0,30742.0,0.0,59.0,48.0,51.0,111.0,0.0,0.0,2839.0
Male,No,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,42.0,3.0,91324.0,25751.0,2.0,72.0,12.0,28.0,112.0,0.0,0.0,840.0
Male,Yes,No,Yes,No,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,No,29.0,1.0,91325.0,32307.0,0.0,1.0,8.0,0.0,21.0,0.0,0.0,8.0
Female,No,Yes,No,No,Yes,No,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,No,55.0,0.0,91326.0,28067.0,0.0,27.0,20.0,27.0,102.0,0.0,0.0,541.0
Female,No,No,No,No,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,No,51.0,0.0,91331.0,97318.0,0.0,14.0,2.0,21.0,80.0,0.0,0.0,24.0
Male,No,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,No,55.0,3.0,91335.0,68018.0,3.0,71.0,25.0,53.0,106.0,0.0,0.0,1776.0
Male,No,No,Yes,No,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,No,55.0,3.0,91340.0,33389.0,0.0,13.0,32.0,22.0,78.0,0.0,150.0,415.0
Male,No,No,No,No,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,No,41.0,0.0,91342.0,81986.0,0.0,44.0,2.0,28.0,69.0,0.0,0.0,75.0
Female,No,No,No,No,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,No,64.0,0.0,91343.0,57017.0,0.0,33.0,42.0,13.0,80.0,0.0,0.0,1396.0
Male,No,Yes,No,Yes,No,No,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,No,30.0,0.0,91344.0,48867.0,5.0,72.0,0.0,47.0,55.0,0.0,0.0,0.0
Male,Yes,Yes,No,Yes,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,No,22.0,0.0,91351.0,59259.0,10.0,64.0,40.0,69.0,102.0,0.0,0.0,2591.0
Female,No,No,No,No,No,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,No,40.0,0.0,91354.0,17846.0,0.0,1.0,0.0,2.0,25.0,0.0,0.0,0.0
Male,No,No,Yes,No,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,No,32.0,2.0,91355.0,24977.0,0.0,61.0,15.0,0.0,20.0,0.0,0.0,916.0
Female,Yes,Yes,No,Yes,Yes,No,No,Cable,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,No,23.0,0.0,91356.0,27424.0,6.0,29.0,28.0,0.0,20.0,0.0,0.0,804.0
Female,No,Yes,No,Yes,No,No,Yes,Cable,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,No,45.0,0.0,91361.0,18735.0,1.0,57.0,0.0,22.0,59.0,0.0,0.0,0.0
Male,No,Yes,No,Yes,No,No,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,No,46.0,0.0,91362.0,33057.0,11.0,72.0,0.0,17.0,45.0,0.0,0.0,0.0
Male,No,Yes,No,Yes,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,No,38.0,0.0,91364.0,25988.0,1.0,66.0,0.0,29.0,57.0,0.0,0.0,0.0
Male,No,Yes,No,Yes,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,51.0,0.0,91367.0,36123.0,8.0,65.0,42.0,16.0,84.0,0.0,0.0,2702.0
Female,Yes,No,No,No,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,No,24.0,0.0,91377.0,14814.0,0.0,8.0,40.0,73.0,80.0,0.0,0.0,319.0
Female,No,Yes,No,Yes,Yes,Yes,No,Cable,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,No,55.0,0.0,91384.0,22177.0,3.0,71.0,32.0,0.0,25.0,0.0,0.0,2281.0
Male,No,Yes,No,Yes,Yes,No,No,Cable,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,No,32.0,0.0,91401.0,40376.0,8.0,1.0,45.0,0.0,20.0,0.0,0.0,45.0
Female,No,No,No,No,Yes,No,No,Cable,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,No,53.0,0.0,91403.0,22085.0,0.0,12.0,17.0,0.0,19.0,0.0,0.0,201.0
Male,Yes,No,No,No,No,No,Yes,DSL,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,No,28.0,0.0,91405.0,51348.0,0.0,24.0,0.0,46.0,51.0,0.0,0.0,0.0
Female,Yes,Yes,No,Yes,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,No,26.0,0.0,91406.0,50047.0,2.0,31.0,39.0,41.0,81.0,0.0,0.0,1220.0
Male,No,No,No,No,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,No,62.0,0.0,91423.0,29387.0,0.0,30.0,32.0,2.0,90.0,0.0,0.0,959.0
Female,Yes,Yes,No,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,No,22.0,0.0,91436.0,13129.0,6.0,47.0,29.0,52.0,85.0,0.0,130.0,1370.0
Male,No,No,No,No,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,No,49.0,0.0,91501.0,18112.0,0.0,54.0,18.0,4.0,108.0,0.0,0.0,959.0
Male,No,No,No,No,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,No,64.0,0.0,91502.0,11517.0,0.0,50.0,41.0,21.0,94.0,0.0,0.0,2042.0
Female,No,No,No,No,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,No,62.0,0.0,91505.0,29245.0,0.0,72.0,42.0,0.0,20.0,0.0,0.0,3050.0
Female,No,No,No,No,Yes,Yes,No,Cable,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,No,47.0,0.0,91506.0,18539.0,0.0,29.0,5.0,0.0,25.0,0.0,0.0,131.0
Female,No,No,No,No,No,No,Yes,Cable,No,No,No,Yes,No,No,No,Yes,Two Year,Yes,Mailed Check,No,41.0,0.0,91602.0,16996.0,0.0,10.0,0.0,29.0,30.0,0.0,0.0,0.0
Male,No,Yes,No,Yes,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,No,42.0,0.0,91604.0,26157.0,5.0,18.0,17.0,23.0,73.0,0.0,0.0,302.0
Male,No,No,No,No,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,No,40.0,0.0,91606.0,45358.0,0.0,16.0,40.0,0.0,20.0,0.0,0.0,643.0
Female,No,No,No,No,Yes,Yes,Yes,Cable,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,No,37.0,0.0,91607.0,27453.0,0.0,72.0,8.0,13.0,87.0,0.0,0.0,597.0
Male,No,No,No,No,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,No,49.0,0.0,91701.0,39064.0,0.0,72.0,35.0,22.0,109.0,0.0,0.0,2528.0
Female,No,Yes,No,Yes,Yes,No,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,No,38.0,0.0,91702.0,57775.0,10.0,41.0,25.0,11.0,75.0,0.0,0.0,1032.0
Male,No,No,No,No,Yes,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Yes,No,One Year,No,Mailed Check,No,35.0,0.0,91711.0,34716.0,0.0,41.0,38.0,30.0,65.0,0.0,140.0,1540.0
Male,Yes,No,No,No,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,No,28.0,0.0,91724.0,25068.0,0.0,42.0,6.0,48.0,99.0,0.0,0.0,270.0
Female,Yes,Yes,No,Yes,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,No,27.0,0.0,91730.0,51970.0,2.0,51.0,21.0,46.0,94.0,0.0,0.0,1075.0
Male,No,No,No,No,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,No,56.0,0.0,91733.0,45645.0,0.0,32.0,37.0,15.0,84.0,0.0,0.0,1199.0
Male,Yes,No,No,No,Yes,No,No,Cable,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,No,29.0,0.0,91737.0,23079.0,0.0,10.0,2.0,0.0,20.0,0.0,0.0,20.0
Female,Yes,Yes,No,Yes,No,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,19.0,0.0,91739.0,12937.0,1.0,67.0,0.0,52.0,60.0,0.0,0.0,0.0
Female,No,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,No,42.0,1.0,91740.0,25135.0,3.0,61.0,20.0,12.0,115.0,0.0,0.0,1221.0
Male,No,No,No,No,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Credit Card,No,46.0,0.0,91741.0,24973.0,0.0,50.0,20.0,21.0,114.0,0.0,10.0,990.0
Female,No,No,No,No,No,No,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,No,35.0,0.0,91752.0,18980.0,0.0,31.0,0.0,10.0,50.0,0.0,0.0,0.0
Female,No,Yes,No,Yes,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Mailed Check,No,57.0,0.0,91754.0,33280.0,1.0,45.0,34.0,4.0,113.0,0.0,0.0,1509.0
